sequence,move to front,opt,opt free,discrete doa,continuous doa
"4,2,1,2,4,1,0,0,2,0,4,2",39,31,31,32,31
"4,2,1,2,4,1,4,4,3,3,4,1",35,30,32,34,32
"4,2,1,2,4,1,1,3,4,4,3,1",36,30,32,35,34
"4,2,1,2,4,1,4,2,0,1,1,0",37,29,31,33,33
"4,2,1,2,4,1,0,1,1,1,4,0",35,28,28,33,30
"4,2,1,2,4,1,0,4,0,3,2,3",42,35,35,36,35
"4,2,1,2,4,1,0,3,2,4,4,2",43,33,34,34,34
"4,2,1,2,4,1,3,3,3,0,0,1",37,32,32,36,33
"4,2,1,2,4,1,3,0,0,3,4,0",41,33,33,36,36
"4,2,1,2,4,1,0,2,3,4,3,0",45,36,36,37,36
"4,2,1,2,4,1,0,2,2,4,2,4",38,29,30,30,30
"4,2,1,2,4,1,1,4,4,1,0,3",36,31,32,35,34
"4,2,1,2,4,1,2,0,3,0,3,4",42,35,35,36,35
"4,2,1,2,4,1,3,0,3,0,4,4",40,33,33,36,36
"4,2,1,2,4,1,0,1,0,1,1,2",36,28,28,33,29
"4,2,1,2,4,1,0,1,1,3,3,0",37,31,31,36,32
"4,2,1,2,4,1,3,1,2,3,2,1",40,30,32,36,32
"4,2,1,2,4,1,1,4,1,1,1,1",29,23,25,27,26
"4,2,1,2,4,1,2,3,0,4,2,4",45,33,34,34,34
"4,2,1,2,4,1,0,0,0,2,1,4",38,31,31,34,32
"4,2,1,2,4,1,0,2,3,3,4,4",41,33,34,34,34
"4,2,1,2,4,1,0,3,4,3,3,4",39,32,33,34,35
"4,2,1,2,4,1,4,3,3,4,1,2",38,33,35,37,35
"4,2,1,2,4,1,0,2,4,2,1,2",41,29,30,32,30
"4,2,1,2,4,1,3,0,2,4,2,0",46,34,34,35,34
"4,2,1,2,4,1,0,4,4,3,3,3",36,30,31,32,33
"4,2,1,2,4,1,0,0,0,0,4,4",32,27,27,29,29
"4,2,1,2,4,1,4,4,2,3,3,0",38,33,34,34,34
"4,2,1,2,4,1,1,1,4,4,2,3",34,29,31,33,32
"4,2,1,2,4,1,3,4,1,4,1,3",39,30,32,37,33
"4,2,1,2,4,1,0,0,0,2,4,3",40,34,34,35,34
"4,2,1,2,4,1,0,0,2,0,4,4",37,30,30,31,30
"4,2,1,2,4,1,0,1,1,0,4,0",35,28,28,33,30
"4,2,1,2,4,1,0,4,3,2,4,4",42,32,33,33,34
"4,2,1,2,4,1,0,2,1,0,2,1",41,29,30,36,30
"4,2,1,2,4,1,4,4,4,4,1,1",29,24,26,28,26
"4,2,1,2,4,1,0,3,2,2,4,4",42,32,33,33,33
"4,2,1,2,4,1,0,0,4,2,3,3",39,34,34,35,34
"4,2,1,2,4,1,0,2,2,1,1,1",35,27,27,31,27
"4,2,1,2,4,1,1,1,1,1,4,2",30,25,27,29,28
"4,2,1,2,4,1,4,1,4,4,4,4",30,24,26,28,26
"4,2,1,2,4,1,3,3,1,0,0,1",37,32,32,36,33
"4,2,1,2,4,1,1,1,4,4,4,1",29,24,26,28,27
"4,2,1,2,4,1,4,0,3,3,0,4",38,33,34,35,35
"4,2,1,2,4,1,4,0,1,2,1,0",39,30,31,35,34
"4,2,1,2,4,1,1,0,3,3,0,4",38,33,33,37,35
"4,2,1,2,4,1,0,2,4,2,2,3",41,32,33,33,33
"4,2,1,2,4,1,3,3,3,1,4,0",38,33,34,37,36
"4,2,1,2,4,1,3,3,4,4,1,2",38,33,35,37,35
"4,2,1,2,4,1,3,1,4,3,4,1",39,30,32,36,33
"4,2,1,2,4,1,2,0,4,3,1,2",47,33,34,36,34
"4,2,1,2,4,1,4,4,0,1,2,0",38,31,32,33,34
"4,2,1,2,4,1,4,2,0,0,2,3",38,33,34,34,34
"4,2,1,2,4,1,0,0,0,2,2,1",35,29,29,32,29
"4,2,1,2,4,1,2,3,3,0,0,4",41,35,35,36,35
"4,2,1,2,4,1,3,0,3,2,4,2",45,35,36,36,36
"4,2,1,2,4,1,2,4,3,0,2,4",45,33,34,34,34
"4,2,1,2,4,1,0,0,0,3,2,0",40,31,31,33,31
"4,2,1,2,4,1,4,0,1,2,4,1",41,29,31,35,32
"4,2,1,2,4,1,0,0,0,3,4,4",37,31,31,33,33
"4,2,1,2,4,1,0,1,0,1,4,4",35,28,28,33,30
"4,2,1,2,4,1,0,4,1,1,0,1",37,28,28,33,30
"4,2,1,2,4,1,1,3,3,4,2,0",40,35,37,39,38
"4,2,1,2,4,1,3,0,2,4,1,4",48,33,35,36,35
"4,2,1,2,4,1,0,1,1,0,1,1",33,26,26,31,27
"4,2,1,2,4,1,3,0,1,1,3,0",41,32,32,39,34
"4,2,1,2,4,1,0,1,0,1,2,2",36,28,28,33,29
"4,2,1,2,4,1,0,3,2,1,4,1",46,32,34,37,34
"4,2,1,2,4,1,1,4,4,4,1,4",30,24,26,28,27
"4,2,1,2,4,1,0,3,2,3,0,4",45,37,37,38,37
"4,2,1,2,4,1,2,3,4,3,2,0",43,35,36,36,36
"4,2,1,2,4,1,0,3,1,0,3,1",42,32,32,38,33
"4,2,1,2,4,1,0,1,4,2,0,4",41,31,32,35,35
"4,2,1,2,4,1,0,4,2,4,3,3",40,32,33,33,34
"4,2,1,2,4,1,0,4,3,3,3,4",37,31,32,33,34
"4,2,1,2,4,1,0,3,4,3,3,3",38,31,32,33,34
"4,2,1,2,4,1,0,0,2,1,2,2",36,29,29,32,29
"4,2,1,2,4,1,1,1,4,4,4,4",28,23,25,27,26
"4,2,1,2,4,1,0,2,2,4,4,0",38,30,31,31,31
"4,2,1,2,4,1,2,1,2,2,0,0",34,27,27,31,27
"4,2,1,2,4,1,0,0,2,2,2,4",36,30,30,31,30
"4,2,1,2,4,1,0,0,2,0,0,3",38,31,31,33,31
"4,2,1,2,4,1,3,3,4,0,0,4",38,33,34,35,35
"4,2,1,2,4,1,0,4,3,2,0,4",46,34,35,35,36
"4,2,1,2,4,1,1,3,0,0,3,4",39,33,34,38,36
"4,2,1,2,4,1,4,3,1,3,1,4",38,30,32,35,34
"4,2,1,2,4,1,3,0,0,3,0,4",40,33,33,36,36
"4,2,1,2,4,1,3,3,1,1,3,4",35,30,32,34,33
"4,2,1,2,4,1,2,3,0,2,4,2",44,32,33,33,33
"4,2,1,2,4,1,2,1,3,4,2,1",43,30,32,34,32
"4,2,1,2,4,1,0,0,0,1,4,1",34,28,28,32,30
"4,2,1,2,4,1,2,3,0,3,2,4",44,35,36,36,36
"4,2,1,2,4,1,2,2,2,1,1,0",33,27,27,31,27
"4,2,1,2,4,1,0,0,2,3,3,4",41,35,35,36,35
"4,2,1,2,4,1,0,4,4,4,2,2",35,28,29,29,30
"4,2,1,2,4,1,0,2,1,4,2,1",42,29,31,35,31
"4,2,1,2,4,1,0,0,2,0,1,2",38,30,30,33,30
"4,2,1,2,4,1,1,3,3,4,4,0",37,32,33,36,35
"4,2,1,2,4,1,3,3,4,4,3,1",36,31,33,35,33
"4,2,1,2,4,1,0,0,0,3,2,3",39,32,32,34,32
"4,2,1,2,4,1,0,3,1,4,4,3",41,32,33,37,36
"4,2,1,2,4,1,2,3,2,4,3,0",43,35,36,36,36
"4,2,1,2,4,1,1,4,1,1,1,4",30,24,26,28,27
"4,2,1,2,4,1,0,1,1,1,0,2",35,28,28,33,29
"4,2,1,2,4,1,0,0,0,2,0,4",37,30,30,31,30
"4,2,1,2,4,1,2,3,4,1,3,1",42,31,33,37,34
"4,2,1,2,4,1,4,3,0,1,2,4",47,33,35,36,35
"4,2,1,2,4,1,2,2,2,2,0,1",34,27,27,31,27
"4,2,1,2,4,1,3,2,0,4,1,4",47,33,35,36,35
"4,2,1,2,4,1,0,2,3,0,1,2",45,33,33,37,33
"4,2,1,2,4,1,4,0,3,1,0,1",41,31,32,36,35
"4,2,1,2,4,1,0,2,2,4,3,2",42,32,33,33,33
"4,2,1,2,4,1,3,1,0,3,0,1",41,32,32,38,34
"4,2,1,2,4,1,3,2,1,0,4,2",47,33,34,37,34
"4,2,1,2,4,1,3,0,0,0,3,4",39,33,33,36,36
"4,2,1,2,4,1,1,4,4,0,0,3",35,30,31,34,33
"4,2,1,2,4,1,2,3,0,2,1,3",45,34,34,39,34
"4,2,1,2,4,1,0,1,1,1,0,4",34,28,28,33,30
"4,2,1,2,4,1,3,1,0,2,1,4",46,32,34,36,34
"4,2,1,2,4,1,0,3,3,4,4,3",38,32,33,34,35
"4,2,1,2,4,1,2,1,0,4,2,0",41,31,31,36,31
"4,2,1,2,4,1,0,4,4,3,3,4",37,31,32,33,34
"4,2,1,2,4,1,2,3,0,4,2,0",46,34,34,35,34
"4,2,1,2,4,1,3,0,2,4,4,1",47,33,35,36,35
"4,2,1,2,4,1,4,4,1,2,0,3",38,33,35,37,35
"4,2,1,2,4,1,0,2,4,2,0,4",41,31,32,32,32
"4,2,1,2,4,1,3,4,2,0,1,4",47,33,35,36,35
"4,2,1,2,4,1,0,0,2,2,0,0",34,28,28,30,28
"4,2,1,2,4,1,1,4,2,2,4,0",34,29,31,33,32
"4,2,1,2,4,1,1,2,1,2,2,2",31,24,26,28,26
"4,2,1,2,4,1,0,2,3,4,1,2",48,33,34,36,34
"4,2,1,2,4,1,0,0,0,1,0,4",34,28,28,32,30
"4,2,1,2,4,1,3,1,2,3,1,2",41,30,32,36,32
"4,2,1,2,4,1,1,1,1,4,4,4",28,23,25,27,26
"4,2,1,2,4,1,0,2,3,4,0,4",45,34,35,35,35
"4,2,1,2,4,1,2,3,2,0,1,2",43,31,31,35,31
"4,2,1,2,4,1,0,3,2,2,1,3",43,33,33,38,33
"4,2,1,2,4,1,0,0,1,1,4,3",37,32,32,36,34
"4,2,1,2,4,1,3,1,1,2,2,3",37,29,31,35,31
"4,2,1,2,4,1,4,3,1,3,4,1",39,30,32,35,34
"4,2,1,2,4,1,0,1,1,0,4,3",38,32,32,37,34
"4,2,1,2,4,1,3,0,2,1,2,4",47,33,34,36,34
"4,2,1,2,4,1,0,3,3,0,1,1",37,32,32,36,33
"4,2,1,2,4,1,4,3,3,4,4,1",35,30,32,34,32
"4,2,1,2,4,1,3,4,1,3,4,1",41,30,32,36,33
"4,2,1,2,4,1,3,3,0,0,0,1",37,32,32,36,33
"4,2,1,2,4,1,0,4,1,4,1,0",38,29,30,35,32
"4,2,1,2,4,1,0,0,4,3,3,4",37,32,32,34,34
"4,2,1,2,4,1,3,0,2,4,2,4",45,33,34,34,34
"4,2,1,2,4,1,4,4,4,1,2,0",34,29,31,33,31
"4,2,1,2,4,1,0,0,2,0,0,2",35,28,28,30,28
"4,2,1,2,4,1,0,0,2,2,2,0",34,28,28,30,28
"4,2,1,2,4,1,0,1,0,2,1,1",37,28,28,33,29
"4,2,1,2,4,1,4,3,1,1,3,4",37,30,32,35,34
"4,2,1,2,4,1,0,0,2,2,3,2",38,31,31,33,31
"4,2,1,2,4,1,0,3,1,0,1,3",41,32,32,38,33
"4,2,1,2,4,1,0,0,0,0,0,0",30,25,25,28,26
"4,2,1,2,4,1,0,3,4,0,3,4",43,33,34,37,37
"4,2,1,2,4,1,0,0,2,2,0,3",38,32,32,34,32
"4,2,1,2,4,1,0,0,4,4,1,2",37,32,32,34,34
"4,2,1,2,4,1,1,4,0,0,2,2",34,29,30,33,32
"4,2,1,2,4,1,3,4,4,3,1,0",40,34,35,39,36
"4,2,1,2,4,1,3,1,2,1,2,3",39,30,32,36,32
"4,2,1,2,4,1,0,3,2,3,4,4",43,34,35,35,35
"4,2,1,2,4,1,4,0,1,1,0,3",38,31,32,36,35
"4,2,1,2,4,1,0,1,1,0,0,4",34,28,28,33,30
"4,2,1,2,4,1,3,3,0,0,3,4",39,34,34,36,36
"4,2,1,2,4,1,0,4,3,0,3,2",43,36,36,37,36
"4,2,1,2,4,1,1,1,4,2,0,3",37,32,34,36,35
"4,2,1,2,4,1,1,1,1,3,3,4",33,28,30,32,31
"4,2,1,2,4,1,4,3,1,3,0,1",41,32,33,37,36
"4,2,1,2,4,1,0,2,4,3,0,3",44,35,35,36,35
"4,2,1,2,4,1,0,0,0,3,4,3",38,32,32,34,34
"4,2,1,2,4,1,0,3,4,4,4,3",38,31,32,34,35
"4,2,1,2,4,1,3,0,4,4,2,4",43,32,33,33,34
"4,2,1,2,4,1,0,0,0,3,3,0",35,30,30,33,31
"4,2,1,2,4,1,4,0,1,1,2,0",38,30,31,35,34
"4,2,1,2,4,1,0,0,4,1,1,4",35,29,29,33,32
"4,2,1,2,4,1,1,4,2,2,0,3",37,32,34,36,35
"4,2,1,2,4,1,0,0,0,3,4,0",39,31,31,33,33
"4,2,1,2,4,1,1,1,4,2,0,0",33,28,30,32,31
"4,2,1,2,4,1,0,4,2,4,0,0",38,30,31,31,32
"4,2,1,2,4,1,3,0,3,0,0,4",40,33,33,36,36
"4,2,1,2,4,1,1,1,2,1,1,1",30,23,25,27,25
"4,2,1,2,4,1,0,0,2,3,3,0",39,32,32,34,32
"4,2,1,2,4,1,2,2,0,2,1,1",35,27,27,31,27
"4,2,1,2,4,1,1,2,2,2,1,2",31,24,26,28,26
"4,2,1,2,4,1,0,0,2,2,4,3",40,34,34,35,34
"4,2,1,2,4,1,2,3,0,4,2,1",48,33,34,36,34
"4,2,1,2,4,1,1,0,3,4,3,4",39,31,33,36,35
"4,2,1,2,4,1,2,0,1,4,2,1",42,29,31,35,31
"4,2,1,2,4,1,3,0,1,2,4,1",47,32,34,36,34
"4,2,1,2,4,1,3,0,1,1,0,3",40,32,32,39,34
"4,2,1,2,4,1,0,2,4,0,4,4",39,30,31,31,31
"4,2,1,2,4,1,0,0,0,3,1,1",36,30,30,34,31
"4,2,1,2,4,1,4,2,3,1,1,3",38,30,32,36,34
"4,2,1,2,4,1,1,3,0,2,4,1",47,32,34,36,34
"4,2,1,2,4,1,4,4,0,0,2,3",38,33,34,34,34
"4,2,1,2,4,1,0,0,4,4,2,3",39,34,34,35,35
"4,2,1,2,4,1,0,2,4,0,1,2",44,32,32,34,32
"4,2,1,2,4,1,0,2,4,2,3,2",42,32,33,33,33
"4,2,1,2,4,1,3,0,0,3,1,1",38,32,32,37,34
"4,2,1,2,4,1,0,2,3,4,2,2",43,32,33,33,33
"4,2,1,2,4,1,1,1,3,3,3,4",33,28,30,32,31
"4,2,1,2,4,1,2,0,2,2,1,2",36,27,27,31,27
"4,2,1,2,4,1,0,1,4,0,2,4",40,31,32,35,35
"4,2,1,2,4,1,0,2,3,4,3,3",42,33,34,34,34
"4,2,1,2,4,1,1,3,3,4,4,2",36,31,33,35,34
"4,2,1,2,4,1,0,2,2,3,4,4",41,32,33,33,33
"4,2,1,2,4,1,1,4,3,3,3,0",36,31,32,35,34
"4,2,1,2,4,1,0,0,0,2,3,2",38,31,31,33,31
"4,2,1,2,4,1,0,2,3,1,4,2",47,33,34,36,34
"4,2,1,2,4,1,0,2,1,3,0,2",45,33,33,37,33
"4,2,1,2,4,1,2,2,0,4,1,2",41,29,30,32,30
"4,2,1,2,4,1,1,4,4,4,2,3",34,29,31,33,32
"4,2,1,2,4,1,1,3,0,2,1,4",46,32,34,36,34
"4,2,1,2,4,1,4,4,4,1,4,4",30,24,26,28,26
"4,2,1,2,4,1,3,3,0,0,0,4",38,33,33,35,35
"4,2,1,2,4,1,1,0,1,1,0,0",32,26,26,31,27
"4,2,1,2,4,1,0,3,2,4,1,4",47,33,35,36,35
"4,2,1,2,4,1,0,3,4,4,2,4",42,32,33,33,34
"4,2,1,2,4,1,0,3,0,3,4,2",43,37,37,38,37
"4,2,1,2,4,1,1,1,2,1,2,2",31,24,26,28,26
"4,2,1,2,4,1,3,3,1,4,2,0",41,36,38,40,39
"4,2,1,2,4,1,0,4,4,2,0,2",38,30,31,31,32
"4,2,1,2,4,1,1,1,3,3,4,4",33,28,30,32,31
"4,2,1,2,4,1,0,4,1,4,2,1",40,29,31,35,32
"4,2,1,2,4,1,3,0,0,3,4,4",39,33,33,36,36
"4,2,1,2,4,1,0,0,4,2,1,4",40,32,32,34,35
"4,2,1,2,4,1,0,0,0,1,2,3",38,32,32,36,33
"4,2,1,2,4,1,4,0,1,3,1,0",40,31,32,36,35
"4,2,1,2,4,1,3,3,3,4,2,0",40,35,36,36,36
"4,2,1,2,4,1,1,4,2,2,3,3",34,29,31,33,32
"4,2,1,2,4,1,3,0,4,4,3,3",40,32,33,35,36
"4,2,1,2,4,1,0,0,0,2,0,1",36,28,28,32,29
"4,2,1,2,4,1,3,0,2,4,2,2",44,32,33,33,33
"4,2,1,2,4,1,4,2,1,0,4,1",40,29,31,35,32
"4,2,1,2,4,1,0,2,1,1,2,0",38,29,30,35,30
"4,2,1,2,4,1,0,4,1,2,4,0",42,32,33,34,35
"4,2,1,2,4,1,4,1,0,2,1,0",39,30,31,35,34
"4,2,1,2,4,1,0,2,4,3,3,0",43,35,35,36,35
"4,2,1,2,4,1,0,4,3,2,1,4",47,33,35,36,36
"4,2,1,2,4,1,0,2,4,3,1,2",47,33,34,36,34
"4,2,1,2,4,1,2,4,1,1,1,1",33,25,27,30,27
"4,2,1,2,4,1,3,3,1,4,4,1",35,30,32,34,33
"4,2,1,2,4,1,2,1,2,2,2,0",34,27,27,31,27
"4,2,1,2,4,1,3,3,4,4,1,1",35,30,32,34,32
"4,2,1,2,4,1,3,0,4,4,0,3",41,33,34,38,38
"4,2,1,2,4,1,3,0,4,1,2,4",47,33,35,36,36
"4,2,1,2,4,1,3,0,4,4,4,4",38,30,31,32,33
"4,2,1,2,4,1,3,0,2,4,0,4",46,34,35,35,35
"4,2,1,2,4,1,1,4,1,1,4,4",30,24,26,28,27
"4,2,1,2,4,1,3,0,2,1,1,4",46,32,34,37,34
"4,2,1,2,4,1,3,1,4,3,1,4",40,30,32,36,33
"4,2,1,2,4,1,0,2,3,4,1,0",49,35,35,38,36
"4,2,1,2,4,1,4,0,1,3,0,1",41,31,32,36,35
"4,2,1,2,4,1,0,4,2,3,0,3",43,35,35,36,35
"4,2,1,2,4,1,0,2,4,4,4,4",36,28,29,29,29
"4,2,1,2,4,1,0,0,1,1,0,3",36,31,31,35,32
"4,2,1,2,4,1,3,0,1,2,1,4",46,32,34,36,34
"4,2,1,2,4,1,0,4,2,1,4,0",43,32,33,34,35
"4,2,1,2,4,1,0,0,0,2,0,3",38,31,31,33,31
"4,2,1,2,4,1,0,3,2,1,2,3",44,33,33,38,33
"4,2,1,2,4,1,0,1,3,4,0,1",44,32,32,37,34
"4,2,1,2,4,1,0,3,3,4,3,3",38,31,32,33,34
"4,2,1,2,4,1,2,3,1,0,2,1",44,31,32,35,32
"4,2,1,2,4,1,0,0,2,0,2,2",35,28,28,30,28
"4,2,1,2,4,1,2,1,0,2,2,2",35,27,27,31,27
"4,2,1,2,4,1,4,3,1,3,1,1",36,28,30,33,32
"4,2,1,2,4,1,0,4,2,4,2,4",38,29,30,30,31
"4,2,1,2,4,1,4,1,3,2,2,3",37,30,32,35,34
"4,2,1,2,4,1,2,3,1,0,2,3",45,34,34,39,34
"4,2,1,2,4,1,0,0,0,1,1,3",35,30,30,34,31
"4,2,1,2,4,1,0,0,0,2,0,2",35,28,28,30,28
"4,2,1,2,4,1,0,2,4,4,3,0",43,34,35,35,35
"4,2,1,2,4,1,3,4,1,3,1,4",40,30,32,36,33
"4,2,1,2,4,1,4,0,0,4,2,3",39,34,35,35,35
"4,2,1,2,4,1,0,2,4,1,0,2",45,32,32,34,32
"4,2,1,2,4,1,0,0,2,2,3,0",39,32,32,34,32
"4,2,1,2,4,1,0,2,4,3,4,0",44,34,35,35,35
"4,2,1,2,4,1,3,4,0,3,1,0",44,34,35,39,39
"4,2,1,2,4,1,4,4,1,1,1,1",29,24,26,28,26
"4,2,1,2,4,1,3,0,2,2,1,2",43,31,31,35,31
"4,2,1,2,4,1,0,4,4,2,4,2",37,29,30,30,31
"4,2,1,2,4,1,0,3,4,3,4,4",39,31,32,34,35
"4,2,1,2,4,1,0,2,3,3,2,4",42,34,35,35,35
"4,2,1,2,4,1,4,1,1,1,4,4",30,24,26,28,27
"4,2,1,2,4,1,4,3,1,3,1,0",40,32,33,37,36
"4,2,1,2,4,1,4,2,2,3,3,0",38,33,34,34,34
"4,2,1,2,4,1,1,1,1,4,1,4",30,24,26,28,27
"4,2,1,2,4,1,4,0,1,2,2,0",38,30,32,34,34
"4,2,1,2,4,1,0,4,2,1,0,4",44,32,33,34,35
"4,2,1,2,4,1,1,4,4,3,3,2",35,30,32,34,33
"4,2,1,2,4,1,3,0,4,0,3,4",43,33,34,38,38
"4,2,1,2,4,1,4,0,1,0,1,1",35,27,28,32,31
"4,2,1,2,4,1,0,1,4,1,0,0",36,28,28,33,30
"4,2,1,2,4,1,0,0,0,4,2,3",39,34,34,35,34
"4,2,1,2,4,1,1,1,4,1,1,1",29,23,25,27,26
"4,2,1,2,4,1,3,0,3,4,2,4",44,35,36,36,37
"4,2,1,2,4,1,0,0,0,1,3,1",36,30,30,34,31
"4,2,1,2,4,1,4,3,0,1,3,1",42,32,33,38,36
"4,2,1,2,4,1,0,0,0,0,3,2",38,31,31,33,31
"4,2,1,2,4,1,2,2,1,1,0,0",33,27,27,31,27
"4,2,1,2,4,1,3,2,0,1,2,1",44,31,32,36,32
"4,2,1,2,4,1,3,1,0,0,3,1",40,32,32,38,34
"4,2,1,2,4,1,3,0,2,4,1,0",50,35,35,38,36
"4,2,1,2,4,1,0,3,1,2,1,0",44,32,32,37,33
"4,2,1,2,4,1,0,2,2,2,2,4",36,28,29,29,29
"4,2,1,2,4,1,3,0,4,4,3,4",41,32,33,35,36
"4,2,1,2,4,1,0,1,1,0,1,0",34,27,27,32,28
"4,2,1,2,4,1,0,2,3,4,4,4",41,32,33,33,33
"4,2,1,2,4,1,2,3,0,1,2,1",44,31,32,36,32
"4,2,1,2,4,1,1,0,3,4,4,3",38,31,33,36,35
"4,2,1,2,4,1,0,4,2,4,4,0",38,30,31,31,32
"4,2,1,2,4,1,0,2,3,4,0,3",46,36,36,37,36
"4,2,1,2,4,1,4,4,4,1,1,1",29,24,26,28,26
"4,2,1,2,4,1,0,0,0,1,0,3",36,30,30,34,31
"4,2,1,2,4,1,0,0,0,3,2,1",41,32,32,36,33
"4,2,1,2,4,1,3,3,4,2,2,0",40,35,36,36,36
"4,2,1,2,4,1,0,2,2,2,4,3",40,32,33,33,33
"4,2,1,2,4,1,1,1,3,3,4,2",36,31,33,35,34
"4,2,1,2,4,1,0,0,0,0,2,0",34,27,27,29,27
"4,2,1,2,4,1,1,4,1,4,4,4",30,24,26,28,27
"4,2,1,2,4,1,1,4,0,2,1,0",39,30,31,35,34
"4,2,1,2,4,1,0,0,0,3,1,2",40,32,32,36,33
"4,2,1,2,4,1,4,0,1,0,3,1",40,31,32,36,35
"4,2,1,2,4,1,3,3,1,0,0,4",39,34,34,38,36
"4,2,1,2,4,1,0,3,2,3,4,3",44,34,35,35,35
"4,2,1,2,4,1,4,2,1,4,0,1",39,29,31,35,32
"4,2,1,2,4,1,3,3,3,4,4,3",34,29,31,32,31
"4,2,1,2,4,1,3,0,1,2,0,1",45,32,32,37,33
"4,2,1,2,4,1,4,0,3,3,0,2",40,35,36,36,36
"4,2,1,2,4,1,1,3,2,4,3,4",40,31,34,36,34
"4,2,1,2,4,1,4,0,0,2,3,3",38,33,34,34,34
"4,2,1,2,4,1,0,2,3,2,2,4",42,32,33,33,33
"4,2,1,2,4,1,0,1,4,0,0,0",35,28,28,33,30
"4,2,1,2,4,1,0,2,4,2,3,3",41,32,33,33,33
"4,2,1,2,4,1,2,1,1,1,1,2",31,24,26,28,26
"4,2,1,2,4,1,0,0,2,0,3,2",40,32,32,34,32
"4,2,1,2,4,1,0,2,4,2,4,0",40,31,32,32,32
"4,2,1,2,4,1,0,3,3,1,1,0",38,32,32,37,33
"4,2,1,2,4,1,0,0,0,1,2,2",34,28,28,32,29
"4,2,1,2,4,1,1,1,2,2,2,1",30,24,26,28,26
"4,2,1,2,4,1,4,3,0,1,1,3",41,32,33,38,36
"4,2,1,2,4,1,0,3,4,2,3,0",46,37,37,38,37
"4,2,1,2,4,1,1,3,4,3,1,4",38,30,32,35,34
"4,2,1,2,4,1,4,3,3,0,0,2",40,35,36,36,36
"4,2,1,2,4,1,4,3,3,2,2,0",39,34,35,35,35
"4,2,1,2,4,1,3,0,0,0,3,1",38,32,32,37,34
"4,2,1,2,4,1,0,3,1,0,2,1",44,32,32,37,33
"4,2,1,2,4,1,4,1,1,4,4,4",30,24,26,28,27
"4,2,1,2,4,1,0,3,3,3,3,4",37,31,32,33,34
"4,2,1,2,4,1,0,3,4,4,4,2",41,32,33,33,34
"4,2,1,2,4,1,1,3,4,3,4,1",37,30,32,35,34
"4,2,1,2,4,1,2,2,0,1,1,1",34,27,27,31,27
"4,2,1,2,4,1,4,2,0,3,3,0",38,33,34,34,34
"4,2,1,2,4,1,0,3,3,2,4,2",43,34,35,35,35
"4,2,1,2,4,1,4,1,3,2,3,2",38,30,32,35,34
"4,2,1,2,4,1,2,2,2,2,1,0",33,27,27,31,27
"4,2,1,2,4,1,1,1,4,1,1,4",30,24,26,28,27
"4,2,1,2,4,1,0,3,4,2,1,4",47,33,35,36,36
"4,2,1,2,4,1,1,3,3,3,3,4",33,28,30,32,31
"4,2,1,2,4,1,0,0,0,1,1,4",33,28,28,32,30
"4,2,1,2,4,1,3,2,4,1,0,2",47,33,34,36,34
"4,2,1,2,4,1,0,3,3,0,0,1",37,32,32,36,33
"4,2,1,2,4,1,0,2,3,2,4,3",44,34,35,35,35
"4,2,1,2,4,1,4,1,1,1,1,4",30,24,26,28,27
"4,2,1,2,4,1,4,4,3,3,2,0",39,34,35,35,35
"4,2,1,2,4,1,1,4,4,4,4,1",29,24,26,28,27
"4,2,1,2,4,1,4,3,1,0,0,3",40,32,33,37,36
"4,2,1,2,4,1,0,0,0,3,0,2",39,31,31,33,31
"4,2,1,2,4,1,2,3,0,2,1,2",43,31,31,35,31
"4,2,1,2,4,1,3,1,4,4,3,1",38,30,32,36,33
"4,2,1,2,4,1,4,4,4,1,2,3",35,30,32,34,32
"4,2,1,2,4,1,1,1,4,4,1,3",33,28,30,32,31
"4,2,1,2,4,1,3,2,4,0,1,4",47,33,35,36,35
"4,2,1,2,4,1,3,0,3,0,4,0",41,33,33,36,36
"4,2,1,2,4,1,0,3,2,4,1,0",50,35,35,38,36
"4,2,1,2,4,1,0,2,3,4,3,2",44,34,35,35,35
"4,2,1,2,4,1,2,4,1,4,2,1",38,28,30,34,31
"4,2,1,2,4,1,2,0,3,1,3,1",41,31,32,37,33
"4,2,1,2,4,1,0,4,3,1,3,1",41,31,32,37,34
"4,2,1,2,4,1,1,0,1,1,0,1",33,26,26,31,27
"4,2,1,2,4,1,4,3,1,1,3,3",35,28,30,33,32
"4,2,1,2,4,1,1,1,1,4,1,1",29,23,25,27,26
"4,2,1,2,4,1,3,0,3,4,3,2",44,35,36,36,36
"4,2,1,2,4,1,1,4,3,3,4,1",35,30,32,34,33
"4,2,1,2,4,1,3,4,0,2,1,4",48,33,35,36,35
"4,2,1,2,4,1,0,3,2,1,1,3",43,32,33,38,33
"4,2,1,2,4,1,2,3,4,0,2,1",47,33,34,36,34
"4,2,1,2,4,1,3,2,0,4,1,1",46,32,34,36,34
"4,2,1,2,4,1,0,0,4,1,4,1",36,29,29,33,32
"4,2,1,2,4,1,0,1,4,0,4,0",37,29,29,34,32
"4,2,1,2,4,1,0,0,3,1,1,3",37,31,31,36,33
"4,2,1,2,4,1,0,0,0,1,1,0",32,27,27,31,28
"4,2,1,2,4,1,0,4,3,4,3,3",38,31,32,33,34
"4,2,1,2,4,1,0,0,0,0,1,1",31,26,26,30,27
"4,2,1,2,4,1,0,0,0,3,1,0",38,30,30,34,31
"4,2,1,2,4,1,0,2,0,3,4,3",43,35,35,36,35
