sequence,move to front,opt,opt free,discrete doa,continuous doa
"3,2,1,1,3,2,3,2,2,2",25,20,22,23,23
"2,3,0,0,0,2,3,2,3,2",24,19,19,22,19
"0,0,0,0,0,1,1,1,1,3",14,14,14,14,14
"2,0,3,0,0,3,2,0,2,0",24,19,19,22,19
"0,0,0,0,0,0,1,2,0,0",15,13,13,13,13
"0,3,2,1,0,3,0,2,1,0",34,22,22,22,22
"0,3,2,1,0,3,2,1,0,1",35,23,23,23,23
"3,2,3,1,2,0,2,2,1,0",30,24,24,28,27
"3,0,2,0,1,3,0,2,1,0",34,22,22,22,22
"0,3,2,1,0,0,3,2,1,0",34,22,22,22,22
"0,3,0,3,1,2,0,2,1,0",28,22,22,26,22
"1,3,0,1,3,0,2,1,3,2",33,25,25,25,26
"0,0,0,0,0,0,0,0,0,3",13,13,13,13,13
"0,0,0,0,0,0,0,2,3,2",16,15,15,15,15
"0,0,0,0,0,0,0,3,0,1",16,14,14,14,14
"0,0,0,0,0,1,1,1,0,0",12,12,12,12,12
"2,3,1,1,2,1,3,2,3,2",27,21,23,24,24
"0,2,3,1,3,2,1,0,3,1",31,23,24,27,25
"3,1,0,3,1,2,2,3,0,1",32,26,26,26,27
"3,2,3,1,2,0,2,0,1,2",31,24,24,28,27
"2,0,3,2,0,3,0,0,0,3",24,19,19,22,19
"2,0,3,2,0,0,3,0,0,3",24,19,19,22,19
"0,0,3,2,1,0,3,2,1,0",34,22,22,22,22
"0,0,0,0,0,0,1,0,1,3",16,15,15,15,15
"1,3,1,0,3,1,2,3,0,2",31,25,25,25,26
"0,0,3,2,1,1,3,2,3,2",25,20,22,23,23
"3,0,1,3,0,2,1,3,2,2",31,24,24,24,25
"2,3,2,0,3,0,1,3,2,1",31,26,26,26,27
"0,3,2,3,1,2,2,0,1,0",28,23,23,26,26
"3,2,1,0,2,0,3,1,2,0",37,24,24,24,24
"3,2,1,1,3,2,2,3,2,3",26,21,23,24,24
"3,0,1,3,1,0,2,3,0,2",31,24,24,24,25
"0,0,0,0,3,2,1,1,2,3",22,19,21,21,21
"2,2,3,1,0,1,3,0,0,3",27,22,22,25,25
"0,0,0,0,0,0,1,0,3,0",16,14,14,14,14
"3,2,3,1,2,0,0,0,1,2",29,24,24,27,27
"1,3,0,1,3,1,2,3,0,2",31,25,25,25,26
"3,2,1,2,3,1,1,3,3,3",25,20,22,23,23
"0,2,3,0,0,3,2,0,0,2",23,19,19,22,19
"3,2,1,1,3,2,2,3,3,3",24,20,22,23,23
"2,3,1,2,1,2,3,1,1,3",27,21,23,24,24
"3,2,3,1,2,0,0,1,2,2",29,24,24,27,27
"2,1,1,2,2,2,0,1,0,1",21,18,20,20,20
"1,3,0,1,3,0,2,3,1,2",32,25,25,25,26
"3,1,0,3,1,0,2,1,3,2",33,25,25,25,26
"0,0,0,0,0,0,3,3,0,1",16,16,16,16,16
"0,0,0,0,0,0,1,1,2,0",15,14,14,14,14
"3,0,1,3,0,2,3,1,2,2",30,24,24,24,25
"0,3,2,3,1,2,0,0,2,1",28,24,24,27,27
"3,2,1,0,3,2,0,0,1,0",34,22,22,22,22
"0,0,0,0,0,1,1,2,3,3",16,16,16,16,16
"2,3,2,0,3,2,1,0,3,1",33,26,26,26,27
"3,2,1,3,2,1,3,2,2,3",30,23,24,27,24
"3,2,0,3,2,0,3,0,1,3",32,24,24,28,25
"0,0,2,3,1,1,1,2,1,3",23,19,21,21,21
"0,3,2,1,2,3,1,1,3,1",26,20,22,23,23
"0,0,2,3,1,2,3,0,1,3",30,23,23,26,26
"2,3,1,0,2,1,0,2,1,0",34,22,22,22,22
"3,2,3,1,2,2,0,2,1,0",30,24,24,28,27
"0,0,0,0,0,0,0,0,0,0",10,10,10,10,10
"2,3,0,0,2,0,3,0,0,3",24,19,19,22,19
"0,0,0,0,0,0,1,0,0,3",15,14,14,14,14
"0,0,0,0,2,3,1,1,3,2",21,19,21,21,21
"0,0,0,3,2,3,1,1,2,2",22,19,21,21,21
"3,2,3,1,2,0,2,2,0,1",29,24,24,28,27
"2,3,0,1,3,1,2,3,0,2",33,26,26,26,27
"3,2,1,2,3,1,1,1,3,3",25,20,22,23,23
"3,2,1,0,3,1,2,0,1,0",36,23,23,23,23
"3,0,1,3,1,2,0,3,2,2",30,24,24,24,25
"0,0,0,0,0,1,2,2,1,1",14,14,14,14,14
"2,3,1,3,1,1,2,3,3,2",25,21,23,24,24
"3,0,1,1,3,1,2,3,0,2",29,24,24,24,25
"3,2,1,2,3,1,1,3,1,3",27,21,23,24,24
"1,0,3,2,1,0,3,1,2,0",35,23,23,23,23
"3,2,3,1,2,0,0,0,2,1",28,24,24,27,27
"2,3,1,2,1,1,3,2,2,3",26,21,23,24,24
"2,1,1,1,3,2,2,2,3,3",20,18,20,20,20
"0,3,1,0,3,0,2,1,3,2",31,24,24,24,25
"0,3,1,2,0,3,1,2,0,1",35,23,23,23,23
"3,2,0,3,2,1,3,1,0,3",33,25,25,29,27
"3,2,1,1,2,1,3,2,3,2",27,21,23,24,24
"2,3,1,2,3,0,1,3,1,3",32,24,24,27,27
"3,1,0,3,1,0,2,0,3,2",32,24,24,24,25
"0,0,0,0,0,0,0,3,1,0",17,14,14,14,14
"0,2,0,3,0,3,2,0,2,0",24,19,19,22,19
"2,3,0,2,3,0,1,2,3,1",34,26,26,26,27
"3,2,3,1,2,3,2,3,2,1",29,23,24,27,25
"3,1,0,3,1,2,3,2,1,0",32,26,26,26,27
"3,2,1,1,1,3,2,0,3,2",30,23,26,26,26
"0,0,0,3,2,1,2,1,3,1",24,19,21,21,21
"3,2,1,3,1,2,3,1,3,1",30,22,24,26,24
"3,1,0,3,1,2,1,3,0,2",33,26,26,26,27
"0,0,0,0,0,0,0,0,3,2",16,15,15,15,15
"3,0,3,2,1,0,2,0,1,2",31,24,24,28,25
"0,0,2,3,1,2,3,1,0,3",29,23,23,26,26
"0,0,0,0,0,0,0,2,1,3",17,16,16,16,16
"2,0,3,0,2,3,0,3,0,0",25,19,19,22,19
"2,0,2,3,1,0,3,0,1,3",30,23,23,27,24
"1,1,2,3,0,2,3,0,1,3",30,24,24,27,27
"0,0,0,0,0,1,2,2,1,0",16,16,16,16,16
"0,0,0,3,2,1,1,2,2,3",22,19,21,21,21
"3,1,0,3,0,2,1,3,2,2",31,24,24,24,25
"3,2,3,1,2,2,0,1,3,0",32,26,26,30,30
"0,0,0,0,0,0,0,1,2,2",13,13,13,13,13
"3,0,2,1,3,0,2,0,1,0",34,22,22,22,22
"0,2,1,1,1,3,2,2,3,2",21,18,20,20,20
"0,0,0,0,0,0,0,1,1,2",13,13,13,13,13
"2,3,1,2,3,1,0,3,1,3",32,24,24,27,27
"0,3,2,1,0,1,3,2,0,1",35,23,23,23,23
"0,0,0,0,0,0,1,0,3,2",18,16,16,16,16
"2,0,3,0,0,2,3,0,3,0",25,19,19,22,19
"3,0,1,3,2,1,3,2,1,3",31,23,23,27,23
"2,0,3,2,0,3,0,0,3,3",24,19,19,22,19
"0,0,0,0,0,0,1,0,1,2",15,14,14,14,14
"3,2,0,1,3,2,0,1,2,0",37,24,24,24,24
"0,2,0,2,1,3,0,3,1,0",27,21,21,25,21
"3,2,1,0,1,3,0,2,1,0",36,23,23,23,23
"1,3,1,0,3,0,2,3,1,2",30,25,25,25,26
"2,3,1,2,3,0,1,3,3,0",32,24,24,27,27
"2,3,1,2,3,1,0,3,3,0",30,24,24,27,27
"0,0,0,0,0,0,1,1,0,1",13,12,12,12,12
"0,0,0,0,0,0,0,1,2,1",14,13,13,13,13
"0,0,0,0,0,0,1,1,2,2",13,13,13,13,13
"3,2,0,3,0,2,3,2,3,2",28,21,22,25,22
"0,0,0,0,0,0,2,2,0,3",16,16,16,16,16
"0,0,0,0,0,0,0,0,0,1",11,11,11,11,11
"3,0,2,1,0,3,2,0,1,0",34,22,22,22,22
"2,1,1,1,1,1,3,2,2,3",20,18,20,20,20
"3,0,1,3,0,0,2,1,3,2",31,24,24,24,25
"1,3,0,2,3,1,2,3,3,1",30,23,23,26,26
"1,2,0,2,1,3,0,3,1,0",29,22,22,26,22
"0,0,0,0,0,0,0,2,1,2",15,14,14,14,14
"3,2,3,1,2,2,0,0,0,1",27,23,23,26,26
"0,0,0,0,0,0,3,2,2,3",17,16,17,17,17
"2,3,1,2,3,1,0,3,3,3",29,23,23,26,26
"3,1,0,3,1,1,2,2,3,0",29,25,25,25,26
"3,2,1,0,0,3,0,2,1,0",34,22,22,22,22
"3,1,3,2,0,2,1,0,1,0",30,23,23,26,26
"0,0,0,0,0,1,1,1,3,3",14,14,14,14,14
"2,3,1,1,3,3,2,1,1,2",24,21,23,24,24
"3,0,1,3,2,1,3,1,2,3",30,23,23,27,23
"3,2,3,1,2,1,0,2,2,2",28,23,23,26,26
"3,0,2,3,3,1,2,0,1,0",30,24,24,27,27
"3,2,3,1,2,0,1,2,0,0",31,24,24,27,27
"2,3,2,3,0,1,2,1,0,2",30,24,24,28,24
"3,2,0,2,1,3,0,3,1,0",33,24,24,28,24
"0,0,0,0,0,0,0,3,3,3",13,13,13,13,13
"1,0,3,1,2,0,3,1,2,0",35,23,23,23,23
"0,0,0,0,0,0,0,0,2,2",12,12,12,12,12
"2,1,0,3,2,1,0,2,1,0",34,22,22,22,22
"3,0,2,1,0,3,2,1,0,0",34,22,22,22,22
"2,0,3,0,0,3,2,3,3,2",22,19,19,22,19
"3,2,1,1,1,3,2,2,2,3",24,20,23,23,23
"3,2,1,1,2,2,3,1,1,3",25,21,23,24,24
"2,0,3,2,1,3,0,3,1,0",31,24,24,28,24
"3,1,2,3,0,2,3,0,1,3",34,25,25,29,26
"0,0,0,2,3,1,2,1,3,3",23,19,21,21,21
"0,0,0,3,2,1,1,1,3,2",23,19,21,21,21
"2,3,2,1,3,0,1,3,0,3",31,24,24,27,27
"2,3,0,3,2,1,0,1,3,0",32,24,24,28,24
"3,2,0,1,3,0,2,0,1,0",34,22,22,22,22
"3,1,1,0,3,1,2,0,3,2",32,25,25,25,26
"3,0,2,3,0,2,3,0,1,3",32,24,24,28,25
"1,2,1,2,0,3,1,3,0,1",28,22,22,26,22
"3,2,1,2,1,1,3,2,3,2",27,21,23,24,24
"3,2,3,1,2,2,0,1,2,0",31,24,24,28,27
"0,0,0,0,0,0,0,2,2,0",13,13,13,13,13
"3,2,3,1,2,0,2,1,2,0",31,24,24,28,27
"3,2,1,3,2,1,3,1,2,3",32,24,25,28,26
"0,0,0,0,0,0,1,0,1,0",14,12,12,12,12
"2,0,3,0,0,3,2,0,0,2",23,19,19,22,19
"3,1,2,0,1,0,3,2,1,0",36,23,23,23,23
"0,0,0,0,0,1,1,1,0,3",15,15,15,15,15
"3,2,3,1,2,0,1,0,2,0",31,24,24,27,27
"2,0,0,3,0,2,3,2,2,3",23,19,19,22,19
"3,2,1,0,0,3,2,0,1,0",34,22,22,22,22
"0,0,0,0,3,2,1,1,3,2",23,19,21,21,21
"0,0,0,0,0,1,1,1,1,0",12,12,12,12,12
"3,2,1,1,1,3,2,2,3,2",25,20,23,23,23
"2,1,1,1,1,1,3,2,3,2",21,18,20,20,20
"3,1,3,1,0,2,3,2,0,3",30,24,24,28,24
"0,3,1,0,3,1,2,0,3,2",32,24,24,24,25
"2,3,1,3,2,1,2,3,1,1",28,22,24,26,24
"0,0,0,0,0,0,0,1,0,3",15,14,14,14,14
"3,2,3,1,2,0,0,1,2,1",30,24,24,27,27
"3,2,1,1,1,1,3,2,3,2",25,20,23,23,23
"0,3,0,1,3,0,2,3,1,2",30,24,24,24,25
"1,3,0,1,3,1,2,0,3,2",32,25,25,25,26
"0,0,0,0,0,0,1,1,1,0",12,12,12,12,12
"2,3,0,1,3,0,2,1,3,2",35,26,26,26,27
"3,2,0,3,2,0,3,1,0,3",33,24,24,28,25
"0,2,0,3,0,2,3,2,2,3",23,19,19,22,19
"2,0,3,0,2,3,0,0,0,3",24,19,19,22,19
"2,3,1,2,3,1,1,3,3,1",26,21,23,24,24
"3,0,1,3,1,1,2,0,3,2",30,24,24,24,25
"3,1,2,3,1,2,3,1,1,3",29,22,23,26,23
"3,2,0,3,0,2,3,1,2,3",32,24,24,28,25
"0,2,1,1,1,3,2,3,2,2",21,18,20,20,20
"1,0,3,2,1,1,3,2,0,3",30,24,24,27,27
"2,0,3,0,2,3,2,2,2,3",23,19,19,22,19
"3,2,3,1,2,2,0,0,1,0",28,23,23,26,26
"0,0,0,0,0,1,1,0,2,3",17,17,17,17,17
"0,0,0,0,2,3,1,3,2,1",23,19,21,22,21
"0,0,0,0,0,0,1,0,3,3",15,14,14,14,14
"3,0,0,2,3,3,1,2,0,1",29,24,24,27,27
"0,0,0,3,2,1,1,3,1,2",24,19,21,21,21
"3,2,3,1,2,0,0,2,1,2",29,24,24,27,27
"3,3,1,2,0,1,2,0,2,0",29,23,23,26,26
"0,0,0,0,0,0,0,3,3,0",14,14,14,14,14
"0,0,0,0,3,2,1,3,2,1",25,19,21,21,21
"0,0,0,0,0,0,0,0,2,1",14,13,13,13,13
"0,2,3,1,2,3,0,1,3,3",30,23,23,26,26
"0,0,0,0,0,0,2,2,0,1",15,15,15,15,15
"0,0,2,3,1,1,1,2,3,3",22,19,21,21,21
"3,2,0,3,0,2,3,1,0,3",33,24,24,28,25
"3,2,3,1,2,0,1,2,2,0",31,24,24,28,28
"0,3,2,1,0,3,1,2,0,1",35,23,23,23,23
"3,1,0,3,1,1,2,3,0,2",31,25,25,25,27
"2,3,0,0,0,3,2,0,2,0",24,19,19,22,19
"3,1,2,0,1,3,0,2,1,0",36,23,23,23,23
"0,0,0,0,0,0,1,1,0,0",12,12,12,12,12
"0,2,3,0,0,2,3,2,2,3",23,19,19,22,19
"3,0,2,3,3,1,2,0,0,1",29,24,24,27,27
"3,0,0,1,3,1,2,3,0,2",29,24,24,24,25
"2,3,1,3,2,1,0,1,3,0",32,25,25,29,27
"2,0,3,1,2,0,3,1,2,0",37,24,24,24,24
"2,3,1,0,2,3,1,0,2,0",37,24,24,24,24
"2,0,3,2,0,3,0,0,3,0",25,19,19,22,19
"0,0,0,3,2,1,2,1,3,3",23,19,21,21,21
"3,2,1,1,1,3,2,2,0,3",28,23,26,26,26
"2,1,1,1,3,2,2,2,2,3",20,18,20,20,20
"3,1,3,2,0,2,1,0,0,1",29,23,23,26,26
"3,1,0,3,1,1,2,3,2,0",30,25,25,25,26
"2,3,1,3,2,1,0,1,1,0",28,23,23,27,25
"2,3,1,2,3,1,1,1,3,1",26,20,22,23,23
"1,3,0,2,1,0,3,2,1,0",36,23,23,23,23
"1,0,3,2,1,1,3,2,3,2",27,21,22,24,24
"3,0,2,3,0,2,3,0,3,0",29,21,21,25,22
"0,3,2,3,1,2,0,1,0,2",30,24,24,27,27
"3,2,1,2,3,1,1,1,1,3",25,20,22,23,23
"0,0,2,3,1,1,1,1,2,3",22,19,21,21,21
"0,2,3,0,2,3,0,3,0,0",25,19,19,22,19
"3,2,1,0,3,2,0,1,0,0",34,22,22,22,22
"3,1,0,3,0,1,2,3,0,2",33,24,24,24,25
"3,2,0,1,0,3,2,1,0,0",34,22,22,22,22
"0,0,0,0,0,1,2,2,1,3",17,17,17,17,17
"3,2,3,1,2,0,0,1,2,0",31,24,24,27,27
"0,0,0,0,0,1,1,1,1,2",13,13,13,13,13
"3,2,1,3,2,1,3,2,3,2",31,23,24,27,24
"3,1,0,3,0,1,2,1,3,2",31,24,24,24,25
"0,0,0,3,2,1,1,1,2,3",22,19,21,21,21
"0,3,0,2,3,3,1,2,0,1",29,24,24,27,27
"1,3,1,3,0,2,1,2,0,1",29,23,23,27,23
"3,1,2,3,1,2,3,1,3,1",30,22,23,26,23
"2,1,3,0,2,1,0,2,1,0",34,22,22,22,22
"2,3,1,3,2,1,0,3,1,1",31,23,24,27,25
"0,0,0,0,0,0,1,1,3,2",17,16,16,16,16
"3,2,3,1,2,2,0,0,1,1",27,23,23,26,26
"3,1,0,3,0,0,2,1,3,2",31,24,24,24,25
"3,2,3,1,2,2,2,0,1,0",28,23,23,26,26
"2,3,0,2,3,0,1,3,2,1",33,26,26,26,27
"0,3,2,3,1,2,0,2,0,1",29,24,24,27,27
"2,3,0,3,2,1,0,1,2,0",31,24,24,28,24
"0,2,3,0,3,0,2,0,2,0",24,19,19,22,19
"2,0,2,1,3,0,3,1,0,0",27,21,21,25,21
"1,2,0,3,1,0,2,3,1,0",35,23,23,23,23
"3,2,1,3,1,3,2,1,1,2",28,22,24,26,24
"0,3,1,2,0,1,3,2,0,1",35,23,23,23,23
"0,0,0,0,0,0,1,3,3,2",17,17,17,17,17
"2,0,3,0,2,3,2,3,2,2",24,19,19,22,19
"1,3,1,0,3,1,2,0,3,2",32,25,25,25,26
"0,3,0,1,3,1,2,3,0,2",29,24,24,24,25
"3,2,0,1,3,0,2,1,0,0",34,22,22,22,22
"0,0,0,0,0,0,2,2,2,0",13,13,13,13,13
"3,2,1,1,3,2,2,2,3,3",24,20,22,23,23
"3,2,1,2,1,2,3,1,1,3",27,21,23,24,24
"2,3,0,0,0,2,3,0,0,3",24,19,19,22,19
"2,3,1,2,3,1,0,3,0,3",31,24,24,27,27
"0,0,0,0,0,0,0,0,3,1",15,14,14,14,14
"0,0,0,0,0,0,1,1,0,2",14,14,14,14,14
"0,0,0,3,2,3,1,1,1,2",22,19,21,21,21
"2,3,1,1,3,1,2,3,3,2",25,21,23,24,24
"3,1,0,3,0,1,2,3,1,2",32,24,24,24,25
"2,0,3,0,2,3,2,2,3,2",24,19,19,22,19
"1,0,3,2,1,2,3,1,3,1",28,21,22,24,24
"0,2,3,1,2,3,1,1,3,2",27,22,24,25,25
"3,0,0,2,1,3,0,2,1,0",34,22,22,22,22
"3,2,1,3,2,0,3,1,0,3",35,25,25,29,27
"3,2,1,1,2,1,3,2,2,3",26,21,23,24,24
"0,0,0,0,0,0,0,3,0,3",15,14,14,14,14
"3,1,0,3,2,0,3,0,2,3",31,23,23,27,23
"0,2,3,0,0,3,2,3,2,3",23,19,19,22,19
"3,2,0,1,2,3,0,1,2,0",37,24,24,24,24
"3,1,0,3,1,2,3,0,1,2",35,26,26,26,27
"0,0,0,0,2,3,1,2,3,1",24,19,21,21,21
"3,1,3,2,1,2,0,1,0,1",29,23,23,26,26
"0,0,2,3,1,1,1,3,1,2",22,19,21,21,21
"0,3,2,3,1,2,0,1,2,0",31,24,24,27,27
"0,2,3,1,2,3,1,1,3,3",25,20,22,23,23
"3,1,0,3,1,0,2,3,0,2",33,24,24,24,25
"0,0,0,0,0,1,1,1,1,1",11,11,11,11,11
"0,2,3,1,3,2,1,0,2,1",30,23,24,27,25
"0,2,3,1,2,3,1,3,2,1",29,22,24,25,25
"0,0,0,0,0,1,2,2,3,3",16,16,16,16,16
"1,0,3,2,1,1,3,2,2,3",26,21,22,24,24
"3,2,1,0,0,3,2,1,0,0",34,22,22,22,22
"1,3,0,3,1,2,0,2,1,0",30,23,23,27,23
"2,3,1,2,1,1,3,2,3,2",27,21,23,24,24
"0,0,0,0,0,0,0,3,0,2",17,15,15,15,15
"1,1,3,2,0,1,3,2,0,1",35,23,23,23,23
"0,0,2,1,1,1,3,2,2,3",20,18,20,20,20
"2,3,1,1,2,2,3,1,3,1",26,21,23,24,24
"0,0,0,0,0,0,0,0,0,2",12,12,12,12,12
"3,2,3,1,2,0,2,1,0,2",32,24,24,28,27
"0,0,0,3,2,1,3,1,2,2",24,19,21,21,21
"3,0,2,1,0,3,0,2,1,0",34,22,22,22,22
"0,0,0,0,2,3,1,3,1,2",22,19,21,21,21
"1,1,3,2,0,2,3,0,0,3",26,21,22,24,24
"3,1,2,0,1,3,2,0,1,0",36,23,23,23,23
"0,2,0,3,0,3,2,0,0,2",23,19,19,22,19
"3,2,3,1,2,2,0,1,0,0",28,23,23,26,26
"0,0,0,0,0,0,0,3,1,1",15,14,14,14,14
"1,3,2,0,1,3,2,0,1,0",36,23,23,23,23
"3,2,1,3,1,2,3,0,1,3",34,25,25,29,27
"0,0,0,0,0,0,2,0,0,2",14,13,13,14,13
"3,1,0,1,3,0,2,1,3,2",33,25,25,25,26
"3,1,0,0,3,1,2,0,3,2",32,24,24,24,25
"3,2,3,2,0,1,3,1,0,3",31,25,25,29,25
"2,3,2,0,3,2,1,3,0,1",32,26,26,26,27
"2,1,2,3,1,3,0,1,0,1",28,22,22,25,25
"3,0,0,1,3,0,2,3,1,2",30,24,24,24,25
"0,2,1,1,1,1,3,2,3,2",21,18,20,20,20
"0,0,0,3,2,1,2,1,1,3",23,19,21,21,21
"3,1,3,2,1,2,0,1,1,0",28,23,23,26,26
"3,2,3,1,2,0,1,2,2,2",29,23,23,26,26
"0,0,2,3,1,1,1,2,3,2",23,19,21,21,21
"3,1,0,3,1,1,2,0,3,2",32,25,25,25,26
"2,3,1,1,2,2,3,1,1,3",25,21,23,24,24
"3,1,1,0,3,0,2,3,1,2",30,25,25,25,26
"0,3,1,0,3,0,2,3,1,2",30,24,24,24,25
"0,0,0,0,0,0,1,1,2,1",14,13,13,13,13
"1,3,1,2,3,0,2,3,0,3",30,23,23,26,26
"1,1,3,2,0,0,3,2,2,3",25,21,22,24,24
"0,2,3,0,0,2,3,0,0,3",24,19,19,22,19
"2,1,0,2,3,1,0,2,1,0",34,22,22,22,22
"3,2,3,1,2,0,1,2,0,2",32,24,24,28,28
"0,2,3,0,0,2,3,0,3,0",25,19,19,22,19
"3,0,1,3,0,1,2,1,3,2",31,24,24,24,25
"0,0,0,0,0,0,0,2,0,3",16,15,15,15,15
"0,0,2,3,1,2,3,1,1,3",25,20,22,23,23
"1,1,3,2,0,2,3,0,3,0",27,21,22,24,24
"0,0,0,0,0,0,1,1,1,1",11,11,11,11,11
"2,0,3,2,0,0,3,0,3,0",25,19,19,22,19
"3,0,2,0,1,0,3,2,1,0",34,22,22,22,22
"2,3,1,2,3,1,1,3,3,3",25,20,22,23,23
"2,1,2,3,1,3,0,1,1,0",27,22,22,25,25
"3,0,1,3,0,1,2,3,1,2",32,24,24,24,25
"3,2,1,0,2,1,0,2,1,0",34,22,22,22,22
"3,1,0,3,2,1,1,3,0,2",33,26,26,26,27
"0,0,0,0,0,0,0,3,1,3",16,15,15,15,15
"2,3,1,2,3,1,3,1,1,3",27,21,23,24,24
"3,2,3,1,0,1,2,0,0,2",30,23,23,26,26
"3,2,0,3,0,2,3,2,0,3",30,23,23,27,24
"0,0,0,0,0,1,1,2,2,0",15,15,15,15,15
"2,0,3,0,0,3,2,3,2,3",23,19,19,22,19
"2,0,3,0,3,2,0,0,0,2",23,19,19,22,19
"3,1,2,0,3,1,0,2,1,0",36,23,23,23,23
"3,2,3,1,2,0,1,0,2,2",30,24,24,27,27
"2,3,1,3,1,3,2,1,2,1",27,21,23,24,24
"0,2,0,3,0,2,3,2,3,2",24,19,19,22,19
"0,2,3,1,2,3,1,3,1,1",26,20,22,23,23
"0,3,2,1,2,3,1,1,1,3",25,20,22,23,23
"2,3,1,2,3,1,3,1,1,1",26,20,22,23,23
"0,0,0,0,0,0,3,3,2,2",16,16,16,16,16
"3,2,1,1,3,2,2,2,3,2",25,20,22,23,23
"3,2,0,3,0,2,3,0,3,0",29,21,21,25,22
"3,2,1,3,1,2,3,1,1,3",29,22,24,26,24
"0,3,2,1,1,1,3,2,3,2",25,20,23,23,23
"0,0,0,0,0,1,2,3,3,3",16,16,16,16,16
"3,2,1,3,1,3,2,1,2,1",29,22,24,26,24
"2,3,1,3,1,3,2,1,1,2",26,21,23,24,24
"2,3,1,3,2,1,0,1,0,1",29,23,23,27,25
"1,1,2,3,0,2,3,0,0,3",26,21,21,24,24
"1,0,2,3,1,0,2,3,1,0",35,23,23,23,23
"3,1,0,1,3,1,2,3,0,2",31,25,25,25,26
"0,0,0,0,0,0,0,1,1,1",11,11,11,11,11
"3,2,1,0,3,2,1,0,1,0",36,23,23,23,23
"0,0,0,3,2,1,3,2,1,1",25,19,21,21,21
"1,1,2,3,0,2,3,0,3,0",27,21,21,24,24
"0,0,0,0,0,0,2,2,2,3",15,15,15,15,15
"0,0,0,0,3,2,1,3,1,2",24,19,21,21,21
"0,3,0,1,3,1,2,0,3,2",30,24,24,24,25
"0,0,0,0,0,0,1,0,2,3",17,16,16,16,16
